name,address,area,lat,lng
The Old Barracks Surgery,"Main Street, Moate, Westmeath, N37 W8K5",Wexford,53.3962344,-7.7229348
Town Centre Surgery,"Cityquarter, Athlone, Westmeath, N37 A0C1",Wexford,53.42434429999999,-7.936494300000001
Town Medical Clinic Mullingar,"Mullingar Healthcare Complex, Austin Friars Street, Mullingar, Westmeath, N91 ED2H",Wexford,53.5261248,-7.337532599999999
Ashford Clinic,"Mount Usher Court, Ashford, Wicklow, A67 YW93",Wicklow,53.0119991,-6.107665799999999
Aughrim Health Centre,"Main Street, Aughrim, Wicklow, Y14 YN70",Wicklow,52.8560089,-6.3248243
Bentley Devereux,"Bradshaw's Lane, Arklow, Wicklow, Y14 E190",Wicklow,52.7982991,-6.1565565
Blackbird Medical Services,"2 Kilpeddar Grove, Johnstown, Kilpedder, Wicklow, A63 YW57",Wicklow,53.1125014,-6.1063939
Blessington Family Practice,"Main Street, Blessington, Wicklow, W91 H704",Wicklow,53.1706809,-6.5327667
Boghall Surgery,"Boghall Shopping Centre, Boghall Road, Bray, Wicklow, A98 HY72",Wicklow,53.1893548,-6.1224004
Bothwell & Coates,"3 Upper Main Street, Arklow, Wicklow, Y14 C9D8",Wicklow,52.79764979999999,-6.1590842
Bray Family Practice,"Saint Helen's, Meath Road, Bray, Wicklow, A98 Y8X9",Wicklow,53.19935479999999,-6.0983866
Bray Family Practice,"Saint Helen's, Meath Road, Bray, Wicklow, A98 Y8X9",Wicklow,53.19935479999999,-6.0983866
Bray Medical Centre,"Clonmore, Herbert Road, Bray, Wicklow, A98 K1K0",Wicklow,53.1965642,-6.124258
"Buggle, McCabe and O'Connell","Sheltonville, 15 Ferrybank, Arklow, Wicklow, Y14 K300",Wicklow,52.8006764,-6.1490296
Carrig Clinic,"96 Heathervue, Greystones, Wicklow, A63 X659",Wicklow,53.1446864,-6.0697112
Centric Health Blessington Medical,"McGreals Primary Care Centre, Blessington Business Park, Blessington, Wicklow, W91 F5X4",Wicklow,53.1761371,-6.530030699999999
Charlesland Medical Centre,"The Charlesland Centre, Charlesland, Greystones, Wicklow, A63 X283",Wicklow,53.1268923,-6.063993
Church Street Clinic,"Church Street, Wicklow Town, Wicklow, A67 RH61",Wicklow,52.9813522,-6.0433658
Dargle Clinic,"11a Eglinton Road, Bray, Wicklow, A98 D2X6",Wicklow,53.203639,-6.1065854
Dr Fidelma Savage,"Donard House, Novara Avenue, Bray, Wicklow, A98 P6R2",Wicklow,53.20230890000001,-6.1094642
Dr Mirko Jukic Health Centre,"Carnew Primary Care Centre, Gorey Road, Carnew, Wicklow, Y14 PY64",Wicklow,52.7101979,-6.4952608
Dr Sandro Togyi,"Mill Street, Baltinglass, Wicklow, W91 T92T",Wicklow,52.9409833,-6.7114047
Duncairn Medical Centre,"9 Duncairn Terrace, Quinsborough Road, Bray, Wicklow, A98 V6K1",Wicklow,53.2051911,-6.104409599999999
Dunlavin Health Centre,"Kilcullen Street, Dunlavin, Wicklow, W91 D289",Wicklow,53.0614713,-6.7008045
Greystones Family Practice,"Blacklion Retail Centre, Rathdown Road, Greystones, Wicklow, A63 NT25",Wicklow,53.1519455,-6.0826544
Greystones Harbour Family Practice,"Trafalgar Road, Greystones, Wicklow, A63 AY71",Wicklow,53.1481471,-6.0642769
Greystones Medical Centre,"Mill Road, Killincarrig, Greystones, Wicklow, A63 YE86",Wicklow,53.1370316,-6.0652435
Maryville,"Saint Mary's Road, Arklow, Wicklow, Y14 DH57",Wicklow,52.7963681,-6.1590494
Medical Centre,"Weaver's Square, Baltinglass, Wicklow, W91 TDF7",Wicklow,52.9396513,-6.7045067
Medowscroft Surgery,"Millview Court, Tinahely, Wicklow, Y14 R922",Wicklow,52.8005536,-6.464443999999999
Newtown Medical Practice,"Mountkennedy Town Centre, Main Street, Newtownmountkennedy, Wicklow, A63 HD58",Wicklow,53.0914975,-6.1145568
North Wicklow Medical,"The Old Corner House, Main Street, Newtownmountkennedy, Wicklow, A63 XP26",Wicklow,53.0925688,-6.1120217
Novara Medical,"2 Donard House, Novara Avenue, Bray, Wicklow, A98 P6R2",Wicklow,53.20230890000001,-6.1094642
Oakwell Clinic,"9 The Mall, Wicklow Town, Wicklow, A67 VW83",Wicklow,52.9801936,-6.0395372
Preventive Health Ltd,"15/16 Albert Avenue, Bray, Wicklow, A98 WK03",Wicklow,53.2029289,-6.1005541
Salem Medical Centre,"Wicklow Primary Healthcare Centre, Knockrobin, Rathnew, Wicklow, A67 K5C7",Wicklow,52.9896819,-6.065296699999999
Sheeran Purcell General Practice,"Wicklow Primary Healthcare Centre, Knockrobin, Rathnew, Wicklow, A67 K5C7",Wicklow,52.9896819,-6.065296699999999
The Carlton Clinic,"Bray Primary Care Centre, Killarney Road, Bray, Wicklow, A98 KW13",Wicklow,53.20012389999999,-6.1126467
The Doctors Centre,"3 Main Street, Kilcoole, Wicklow, A63 FW31",Wicklow,53.1072599,-6.064540399999999
The Harbour Surgery,"Evans Houses, Harbour Road, Arklow, Wicklow, Y14 HW02",Wicklow,52.7944532,-6.147806500000001
The Surgery,"Enniskerry Village, Enniskerry, Wicklow, A98 RP04",Wicklow,53.1930359,-6.1698654
Town Hall Clinic,"Market Court, Main Street, Bray, Wicklow, A98 F3P6",Wicklow,53.200263,-6.1111963
Westmount Clinic,"Wicklow Town, Wicklow, A67 RC04",Wicklow,52.9844837,-6.051172299999999
Wicklow Primary Healthcare Centre,"Knockrobin, Rathnew, Wicklow, A67 K5C7",Wicklow,52.9898599,-6.065732
Wilton Clinic,"Merrymeeting Shopping Centre, Merrymeeting, Rathnew, Wicklow, A67 E2T1",Wicklow,52.9878047,-6.0773438
